player_name,nation,squad,minutes_played,goals,assists,cards
David Hopkin,sct SCO,Chelsea,0.3263157894736842,1,0,2
Ray Houghton,ie IRL,Aston Villa,0.6637426900584795,2,3,0
Mark Hughes,wls WAL,Manchester Utd,0.9269005847953217,12,6,4
Don Hutchison,sct SCO,Liverpool,0.16023391812865498,0,1,1
Andy Impey,eng ENG,QPR,0.8043859649122806,3,1,2
Paul Ince,eng ENG,Manchester Utd,1.0149122807017543,8,10,6
David James,eng ENG,Liverpool,0.34327485380116957,0,0,0
Richard Jobson,eng ENG,Oldham Athletic,0.9646198830409357,5,1,5
Andy Johnson,wls WAL,Norwich City,0.007017543859649123,0,0,0
Steve Jones,eng ENG,West Ham,0.1391812865497076,2,1,0
Vinnie Jones,wls WAL,Wimbledon,0.8590643274853801,2,2,10
Roy Keane,ie IRL,Manchester Utd,0.9035087719298246,5,6,6
Jeff Kenna,ie IRL,Southampton,1.0497076023391814,2,5,4
Martin Keown,eng ENG,Arsenal,0.6236842105263158,0,2,4
Alan Kernaghan,ie IRL,Manchester City,0.6219298245614036,0,0,2
David Kerslake,eng ENG,Tottenham,0.4219298245614035,0,3,0
Brian Kilcline,eng ENG,Swindon Town,0.2631578947368421,0,0,1
Brian Kilcline,eng ENG,Newcastle Utd,0.02631578947368421,0,0,0
Phil King,eng ENG,Sheffield Weds,0.21140350877192982,0,0,0
Chris Kiwomya,eng ENG,Ipswich Town,0.8941520467836257,5,2,3
Graeme Le Saux,eng ENG,Blackburn,1.062280701754386,2,8,6
Rob Lee,eng ENG,Newcastle Utd,1.0497076023391814,7,8,0
Steve Lomas,nir NIR,Manchester City,0.4728070175438597,0,1,1
Jim Magilton,nir NIR,Southampton,0.39473684210526316,0,1,0
Lee Makel,eng ENG,Blackburn,0.01783625730994152,0,0,0
Chris Makin,eng ENG,Oldham Athletic,0.6707602339181287,1,0,4
Mike Marsh,eng ENG,West Ham,0.856140350877193,1,4,2
Mike Marsh,eng ENG,Liverpool,0.012280701754385965,1,0,0
Ian Marshall,eng ENG,Ipswich Town,0.7339181286549707,10,1,0
Dominic Matteo,sct SCO,Liverpool,0.2543859649122807,1,1,0
David May,eng ENG,Blackburn,1.0464912280701755,1,0,1
Gary McAllister,sct SCO,Leeds United,1.105263157894737,9,5,3
Sean McCarthy,wls WAL,Oldham Athletic,0.47748538011695907,4,3,0
Eddie McGoldrick,ie IRL,Arsenal,0.5704678362573099,0,3,0
Paul McGrath,ie IRL,Aston Villa,0.7725146198830409,0,1,2
Paul Merson,eng ENG,Arsenal,0.6666666666666666,7,0,1
Andy Mutch,eng ENG,Swindon Town,0.6961988304093567,6,4,4
Jon Newsome,eng ENG,Leeds United,0.6880116959064327,1,1,6
Ian Olney,eng ENG,Oldham Athletic,0.2321637426900585,1,1,0
Gary Pallister,eng ENG,Manchester Utd,1.0789473684210527,1,0,2
Carlton Palmer,eng ENG,Sheffield Weds,0.9505847953216374,5,2,5
Garry Parker,eng ENG,Aston Villa,0.447953216374269,2,2,1
Darren Peacock,eng ENG,QPR,0.7894736842105263,3,2,4
Darren Peacock,eng ENG,Newcastle Utd,0.23684210526315788,0,0,0
Gavin Peacock,eng ENG,Chelsea,0.9327485380116959,8,5,2
Andy Pearce,eng ENG,Sheffield Weds,0.8014619883040935,3,1,3
Ian Pearce,eng ENG,Blackburn,0.0304093567251462,1,0,0
John Pemberton,eng ENG,Sheffield Utd,0.21052631578947367,0,0,2
John Pemberton,eng ENG,Leeds United,0.17982456140350878,0,0,4
Chris Perry,eng ENG,Wimbledon,0.022222222222222223,0,0,0
Neil Pointon,eng ENG,Oldham Athletic,0.5605263157894737,0,1,1
Spencer Prior,eng ENG,Norwich City,0.3230994152046784,0,0,1
Micky Quinn,eng ENG,Coventry City,0.7467836257309941,8,1,1
Niall Quinn,ie IRL,Manchester City,0.36081871345029237,5,2,0
Steve Redmond,eng ENG,Oldham Athletic,0.8461988304093567,1,0,6
David Rennie,sct SCO,Coventry City,0.8850877192982456,1,3,0
Kevin Richardson,eng ENG,Aston Villa,1.0517543859649123,5,5,1
Stuart Ripley,eng ENG,Blackburn,0.968421052631579,4,8,2
Mark Robins,eng ENG,Norwich City,0.2412280701754386,1,4,0
David Rocastle,eng ENG,Leeds United,0.13216374269005848,1,2,0
David Rocastle,eng ENG,Manchester City,0.5406432748538011,2,2,3
Ronny Rosenthal,il ISR,Tottenham,0.28830409356725145,2,2,0
Ronny Rosenthal,il ISR,Liverpool,0.033625730994152045,0,0,0
Gary Rowett,eng ENG,Everton,0.005555555555555556,1,0,0
Keith Rowland,nir NIR,West Ham,0.4760233918128655,0,2,2
Neil Ruddock,eng ENG,Liverpool,1.0219298245614035,3,3,5
Dean Saunders,wls WAL,Aston Villa,0.9523391812865497,10,3,0
John Scales,eng ENG,Wimbledon,0.9736842105263158,0,1,0
Kevin Scott,eng ENG,Tottenham,0.2929824561403509,1,0,1
Kevin Scott,eng ENG,Newcastle Utd,0.47368421052631576,0,0,2
Steve Sedgley,eng ENG,Tottenham,1.09093567251462,5,0,1
Scott Sellars,eng ENG,Newcastle Utd,0.7681286549707602,3,10,0
Lee Sharpe,eng ENG,Manchester Utd,0.6722222222222223,9,6,1
Alan Shearer,eng ENG,Blackburn,0.9195906432748538,31,4,2
Teddy Sheringham,eng ENG,Tottenham,0.4505847953216374,14,5,2
Mike Sheron,eng ENG,Manchester City,0.7467836257309941,6,1,0
Tim Sherwood,eng ENG,Blackburn,0.9766081871345029,2,6,0
Neil Shipperley,eng ENG,Chelsea,0.4812865497076023,4,1,0
Frank Sinclair,jm JAM,Chelsea,0.9210526315789473,0,1,6
Trevor Sinclair,eng ENG,QPR,0.7789473684210526,4,3,1
Andy Sinton,eng ENG,Sheffield Weds,0.606140350877193,3,4,0
Alan Smith,eng ENG,Arsenal,0.5596491228070175,3,4,0
Nigel Spackman,eng ENG,Chelsea,0.15935672514619884,0,0,0
Gary Speed,wls WAL,Leeds United,0.8994152046783626,10,5,3
Mark Stein,eng ENG,Chelsea,0.47251461988304094,13,4,0
Paul Stewart,eng ENG,Liverpool,0.18596491228070175,0,0,2
Graham Stuart,eng ENG,Everton,0.6807017543859649,3,4,0
Nicky Summerbee,eng ENG,Swindon Town,0.9187134502923977,3,4,3
Chris Sutton,eng ENG,Norwich City,1.0760233918128654,25,11,3
Andy Townsend,ie IRL,Aston Villa,0.789766081871345,3,6,3
David Unsworth,eng ENG,Everton,0.18099415204678362,0,0,1
Chris Waddle,eng ENG,Sheffield Weds,0.5,3,8,2
Ian Walker,eng ENG,Tottenham,0.2830409356725146,0,0,0
Paul Walsh,eng ENG,Manchester City,0.28538011695906434,4,1,0
Paul Warhurst,eng ENG,Sheffield Weds,0.0932748538011696,0,0,0
Paul Warhurst,eng ENG,Blackburn,0.12192982456140351,0,1,1
Steve Watson,eng ENG,Newcastle Utd,0.7406432748538012,2,1,1
David Wetherall,eng ENG,Leeds United,0.795906432748538,1,2,1
Noel Whelan,eng ENG,Leeds United,0.1976608187134503,0,2,1
Guy Whittingham,eng ENG,Aston Villa,0.32222222222222224,3,0,1
Jason Wilcox,eng ENG,Blackburn,0.8192982456140351,6,9,1
Geraint Williams,wls WAL,Ipswich Town,0.8777777777777778,0,0,1
John Williams,eng ENG,Coventry City,0.678654970760234,3,4,1
Paul Williams,eng ENG,Coventry City,0.11491228070175438,0,1,0
Dennis Wise,eng ENG,Chelsea,0.9005847953216374,4,9,3
Nigel Worthington,nir NIR,Sheffield Weds,0.7780701754385965,1,2,0
Alan Wright,eng ENG,Blackburn,0.21374269005847954,0,0,0
Ian Wright,eng ENG,Arsenal,1.0195906432748538,23,3,6
Tommy Wright,nir NIR,Newcastle Utd,0.07134502923976609,0,0,0
Dwight Yorke,tt TRI,Aston Villa,0.12485380116959065,2,0,0
