player_name,nation,squad,minutes_played,goals,assists,cards
Darren Anderton,eng ENG,Tottenham,0.3605263157894737,3,2,4
Nicolas Anelka,fr FRA,Arsenal,0.015497076023391813,0,1,0
Chris Armstrong,eng ENG,Tottenham,0.2847953216374269,5,0,2
Peter Atherton,eng ENG,Sheffield Weds,0.9690058479532164,2,1,7
Phil Babb,ie IRL,Liverpool,0.543859649122807,1,0,5
Nick Barmby,eng ENG,Middlesbrough,0.25994152046783625,1,1,0
Nick Barmby,eng ENG,Everton,0.5672514619883041,4,7,0
Chris Bart-Williams,eng ENG,Nott'ham Forest,0.3967836257309941,1,0,1
Warren Barton,eng ENG,Newcastle Utd,0.3736842105263158,1,4,1
David Batty,eng ENG,Newcastle Utd,0.8251461988304094,1,1,13
Peter Beardsley,eng ENG,Newcastle Utd,0.5666666666666667,5,4,4
James Beattie,eng ENG,Blackburn,0.02631578947368421,0,0,0
Mikkel Beck,dk DEN,Middlesbrough,0.5824561403508772,5,3,1
Paul Beesley,eng ENG,Leeds United,0.28421052631578947,0,1,5
Henning Berg,no NOR,Blackburn,0.9473684210526315,2,0,3
Eyal Berkovic,il ISR,Southampton,0.6304093567251462,4,7,4
Lars Bohinen,no NOR,Blackburn,0.5026315789473684,2,1,6
Andy Booth,eng ENG,Sheffield Weds,0.8184210526315789,10,3,3
Steve Bould,eng ENG,Arsenal,0.8502923976608188,0,0,6
Lee Bowyer,eng ENG,Leeds United,0.814327485380117,4,5,7
Gary Breen,ie IRL,Coventry City,0.22660818713450293,0,1,0
Michael Bridges,eng ENG,Sunderland,0.31842105263157894,3,0,3
Mark Bright,eng ENG,Sheffield Weds,0.0043859649122807015,0,0,0
David Burrows,eng ENG,Coventry City,0.43508771929824563,0,1,5
Nicky Butt,eng ENG,Manchester Utd,0.5672514619883041,5,2,5
Colin Calderwood,sct SCO,Tottenham,0.8716374269005848,0,0,8
Kevin Campbell,eng ENG,Nott'ham Forest,0.41023391812865495,6,4,3
Eric Cantona,fr FRA,Manchester Utd,0.9438596491228071,10,12,9
Stephen Carr,ie IRL,Tottenham,0.6280701754385964,0,4,1
Lee Carsley,ie IRL,Derby County,0.4461988304093567,0,0,2
Simon Charlton,eng ENG,Southampton,0.5830409356725146,0,2,1
Jamie Clapham,eng ENG,Tottenham,0.0195906432748538,0,0,0
Lee Clark,eng ENG,Newcastle Utd,0.3321637426900585,2,0,1
Matt Clarke,eng ENG,Sheffield Weds,0.0029239766081871343,0,0,2
Nigel Clough,eng ENG,Nott'ham Forest,0.2654970760233918,1,1,1
Andy Cole,eng ENG,Manchester Utd,0.3043859649122807,6,5,1
Chris Coleman,wls WAL,Blackburn,0.20555555555555555,0,0,3
Stan Collymore,eng ENG,Liverpool,0.6435672514619883,12,4,0
Colin Cooper,eng ENG,Nott'ham Forest,0.9277777777777778,2,1,6
Carl Cort,gy GUY,Wimbledon,0.0061403508771929825,0,0,0
Tony Coton,eng ENG,Sunderland,0.2631578947368421,0,0,0
Neil Cox,eng ENG,Middlesbrough,0.7748538011695907,0,2,8
Mark Crossley,wls WAL,Nott'ham Forest,0.868421052631579,0,0,1
Christian Dailly,sct SCO,Derby County,0.8032163742690058,3,3,6
Liam Daish,ie IRL,Coventry City,0.4956140350877193,1,1,7
Brian Deane,eng ENG,Leeds United,0.7078947368421052,5,4,3
Paul Dickov,sct SCO,Arsenal,0.0020467836257309943,0,0,0
Julian Dicks,eng ENG,West Ham,0.8157894736842105,6,2,7
Iain Dowie,nir NIR,West Ham,0.506140350877193,0,3,2
Jason Dozzell,eng ENG,Tottenham,0.29883040935672517,2,0,2
Mark Draper,eng ENG,Aston Villa,0.6807017543859649,0,6,3
Michael Duberry,eng ENG,Chelsea,0.36432748538011694,1,0,4
Dion Dublin,eng ENG,Coventry City,0.8236842105263158,13,2,8
Damien Duff,ie IRL,Blackburn,0.02631578947368421,0,0,0
Ilie Dumitrescu,ro ROU,West Ham,0.0912280701754386,0,0,0
Richard Dunne,ie IRL,Everton,0.1584795321637427,0,0,2
Ugo Ehiogu,eng ENG,Aston Villa,1.0,3,3,4
Efan Ekoku,ng NGA,Wimbledon,0.6777777777777778,11,2,4
Robbie Elliott,eng ENG,Newcastle Utd,0.7599415204678363,7,1,1
Emerson,br BRA,Middlesbrough,0.8166666666666667,4,7,11
Jason Euell,jm JAM,Wimbledon,0.13304093567251463,2,0,0
Graham Fenton,eng ENG,Blackburn,0.17076023391812867,1,2,3
Les Ferdinand,eng ENG,Newcastle Utd,0.7339181286549707,16,8,3
Rio Ferdinand,eng ENG,West Ham,0.3,2,0,2
Duncan Ferguson,sct SCO,Everton,0.839766081871345,10,5,8
John Filan,au AUS,Coventry City,0.0020467836257309943,0,0,0
Garry Flitcroft,eng ENG,Blackburn,0.6622807017543859,3,0,1
Tim Flowers,eng ENG,Blackburn,0.9473684210526315,0,0,2
Craig Forrest,ca CAN,Chelsea,0.06871345029239766,0,0,0
Robbie Fowler,eng ENG,Liverpool,0.8216374269005848,18,4,5
Ruel Fox,ms MSR,Tottenham,0.5251461988304094,1,3,1
Kevin Gallacher,sct SCO,Blackburn,0.843859649122807,10,4,6
Marcus Gayle,jm JAM,Wimbledon,0.8570175438596491,8,4,2
Keith Gillespie,nir NIR,Newcastle Utd,0.6321637426900585,1,2,3
David Ginola,fr FRA,Newcastle Utd,0.5038011695906432,1,4,4
Shay Given,ie IRL,Blackburn,0.05263157894736842,0,0,0
Danny Granville,eng ENG,Chelsea,0.09385964912280702,0,1,0
Andy Gray,sct SCO,Leeds United,0.04707602339181287,0,0,0
Richard Hall,eng ENG,West Ham,0.18421052631578946,0,0,1
Gunnar Halle,no NOR,Leeds United,0.5263157894736842,0,0,3
Mick Harford,eng ENG,Wimbledon,0.11929824561403508,1,1,3
John Hartson,wls WAL,Arsenal,0.3570175438596491,3,2,8
John Hartson,wls WAL,West Ham,0.2894736842105263,5,1,3
Mark Hateley,eng ENG,Leeds United,0.13976608187134504,0,1,0
Colin Hendry,sct SCO,Blackburn,0.9032163742690058,1,0,4
Emile Heskey,eng ENG,Leicester City,0.8862573099415205,10,6,8
Andy Hinchcliffe,eng ENG,Everton,0.4619883040935672,1,9,2
