player_name,nation,squad,minutes_played,goals,assists,cards
Neil Adams,eng ENG,Oldham Athletic,0.7175438596491228,8,2,2
Darren Anderton,eng ENG,Tottenham,0.8111111111111111,6,11,0
Chris Armstrong,eng ENG,Crystal Palace,0.9076023391812865,15,2,4
Peter Atherton,eng ENG,Coventry City,1.0263157894736843,0,0,3
Phil Babb,ie IRL,Coventry City,0.7543859649122807,0,0,2
Nick Barmby,eng ENG,Tottenham,0.4681286549707602,6,3,0
Anthony Barness,eng ENG,Chelsea,0.05116959064327485,0,0,0
Chris Bart-Williams,eng ENG,Sheffield Weds,0.7052631578947368,6,2,0
Warren Barton,eng ENG,Wimbledon,0.6052631578947368,2,0,2
David Batty,eng ENG,Leeds United,0.7362573099415205,1,2,7
Peter Beardsley,eng ENG,Everton,1.0198830409356725,10,7,0
Darren Beckford,eng ENG,Norwich City,0.15964912280701754,1,0,0
Darren Beckford,eng ENG,Oldham Athletic,0.15935672514619884,3,1,1
Paul Beesley,eng ENG,Sheffield Utd,0.9982456140350877,2,1,4
Henning Berg,no NOR,Blackburn,0.062280701754385964,0,1,0
Steve Bould,eng ENG,Arsenal,0.631578947368421,1,1,5
Carl Bradshaw,eng ENG,Sheffield Utd,0.5675438596491228,1,2,6
Mark Brennan,eng ENG,Oldham Athletic,0.36403508771929827,3,4,1
Mark Bright,eng ENG,Crystal Palace,0.13157894736842105,1,0,0
Mark Bright,eng ENG,Sheffield Weds,0.754093567251462,11,2,3
David Burrows,eng ENG,Liverpool,0.7669590643274854,2,2,3
Nicky Butt,eng ENG,Manchester Utd,0.007894736842105263,0,0,0
Kevin Campbell,eng ENG,Arsenal,0.8456140350877193,4,4,0
Eric Cantona,fr FRA,Leeds United,0.3198830409356725,6,5,3
Eric Cantona,fr FRA,Manchester Utd,0.5614035087719298,9,11,2
Franz Carr,eng ENG,Sheffield Utd,0.20584795321637428,3,1,0
Lee Chapman,eng ENG,Leeds United,0.9634502923976608,13,2,2
Nigel Clough,eng ENG,Nott'ham Forest,1.0169590643274853,10,2,2
Chris Coleman,wls WAL,Crystal Palace,0.7140350877192982,5,4,1
Stan Collymore,eng ENG,Crystal Palace,0.004093567251461989,0,0,0
Tony Coton,eng ENG,Manchester City,1.036549707602339,0,0,2
Neil Cox,eng ENG,Aston Villa,0.16578947368421051,1,1,1
Mark Crossley,wls WAL,Nott'ham Forest,0.9736842105263158,0,0,0
Jason Cundy,eng ENG,Tottenham,0.36023391812865496,1,0,1
Brian Deane,eng ENG,Sheffield Utd,1.0742690058479532,15,10,6
Paul Dickov,sct SCO,Arsenal,0.03274853801169591,2,0,0
Mal Donaghy,nir NIR,Chelsea,1.0073099415204678,2,1,0
Iain Dowie,nir NIR,Southampton,0.9096491228070176,11,5,7
Jason Dozzell,eng ENG,Ipswich Town,1.0482456140350878,7,9,3
Dion Dublin,eng ENG,Manchester Utd,0.08128654970760234,1,0,1
Ugo Ehiogu,eng ENG,Aston Villa,0.03859649122807018,0,1,0
Efan Ekoku,ng NGA,Norwich City,0.03245614035087719,3,0,0
Willie Falconer,sct SCO,Middlesbrough,0.5812865497076023,5,3,2
John Fashanu,eng ENG,Wimbledon,0.7076023391812866,6,2,4
Les Ferdinand,eng ENG,QPR,0.9289473684210526,20,5,7
Garry Flitcroft,eng ENG,Manchester City,0.7383040935672515,5,1,3
Tim Flowers,eng ENG,Southampton,1.105263157894737,0,1,1
Craig Forrest,ca CAN,Ipswich Town,0.2880116959064328,0,0,1
