player_name,nation,squad,minutes_played,goals,assists,cards
Jacob Murphy,eng ENG,Newcastle Utd,0.47543859649122805,2,3,3
Ben Osborn,eng ENG,Sheffield Utd,0.46900584795321637,1,0,1
Alex Oxlade-Chamberlain,eng ENG,Liverpool,0.0739766081871345,1,1,0
Bailey Peacock-Farrell,nir NIR,Burnley,0.10526315789473684,0,0,0
Ayoze Pérez,es ESP,Leicester City,0.38918128654970763,2,1,2
Kalvin Phillips,eng ENG,Leeds United,0.7099415204678362,1,2,10
Matt Phillips,sct SCO,West Brom,0.5345029239766081,2,1,1
Erik Pieters,nl NED,Burnley,0.3701754385964912,0,1,1
Nick Pope,eng ENG,Burnley,0.8421052631578947,0,0,1
Aaron Ramsdale,eng ENG,Sheffield Utd,1.0,0,0,1
Darren Randolph,ie IRL,West Ham,0.07894736842105263,0,0,0
Nathan Redmond,eng ENG,Southampton,0.508187134502924,2,3,1
Harrison Reed,eng ENG,Fulham,0.6570175438596492,0,2,5
Richarlison,br BRA,Everton,0.8365497076023392,7,3,5
Andrew Robertson,sct SCO,Liverpool,0.9891812865497076,1,7,2
Antonee Robinson,us USA,Fulham,0.6321637426900585,0,0,5
Jack Robinson,eng ENG,Sheffield Utd,0.2564327485380117,0,1,3
Joe Rodon,wls WAL,Tottenham,0.21432748538011695,0,0,0
Mamadou Sakho,fr FRA,Crystal Palace,0.08070175438596491,0,0,0
Jeffrey Schlupp,gh GHA,Crystal Palace,0.41754385964912283,2,3,3
Xherdan Shaqiri,ch SUI,Liverpool,0.16257309941520467,0,2,2
Luke Shaw,eng ENG,Manchester Utd,0.7760233918128655,1,5,8
Jonjo Shelvey,eng ENG,Newcastle Utd,0.7652046783625731,1,3,7
Moussa Sissoko,fr FRA,Tottenham,0.46345029239766083,0,0,3
Islam Slimani,dz ALG,Leicester City,0.005847953216374269,0,0,0
Robert Snodgrass,sct SCO,West Brom,0.15380116959064327,0,0,2
Robert Snodgrass,sct SCO,West Ham,0.0014619883040935672,0,0,0
Dale Stephens,eng ENG,Burnley,0.07631578947368421,0,0,1
Raheem Sterling,eng ENG,Manchester City,0.7415204678362574,10,7,4
John Stones,eng ENG,Manchester City,0.5652046783625732,4,0,1
Matt Targett,eng ENG,Aston Villa,0.9953216374269006,0,2,7
James Tomkins,eng ENG,Crystal Palace,0.16169590643274853,0,0,1
Andros Townsend,eng ENG,Crystal Palace,0.660233918128655,1,5,0
Adama Traoré,es ESP,Wolves,0.7745614035087719,2,2,4
Leandro Trossard,be BEL,Brighton,0.762280701754386,5,5,2
Virgil van Dijk,nl NED,Liverpool,0.10818713450292397,1,0,1
Jannik Vestergaard,dk DEN,Southampton,0.7526315789473684,3,0,4
Theo Walcott,eng ENG,Southampton,0.47309941520467835,3,3,0
Theo Walcott,eng ENG,Everton,0.003801169590643275,0,0,0
Kyle Walker,eng ENG,Manchester City,0.5690058479532164,1,1,1
Aaron Wan-Bissaka,eng ENG,Manchester Utd,0.8947368421052632,2,4,3
Ollie Watkins,eng ENG,Aston Villa,0.9730994152046784,14,5,5
Danny Welbeck,eng ENG,Brighton,0.4517543859649123,6,1,0
Ashley Westwood,eng ENG,Burnley,0.9970760233918129,3,3,7
Ben White,eng ENG,Brighton,0.9330409356725147,0,0,6
Georginio Wijnaldum,nl NED,Liverpool,0.8599415204678362,2,0,1
Neco Williams,wls WAL,Liverpool,0.07280701754385965,0,0,1
Joe Willock,eng ENG,Arsenal,0.0695906432748538,0,0,1
Joe Willock,eng ENG,Newcastle Utd,0.28596491228070176,8,0,0
Callum Wilson,eng ENG,Newcastle Utd,0.6093567251461989,12,5,2
Chris Wood,nz NZL,Burnley,0.8014619883040935,12,3,0
Wilfried Zaha,ci CIV,Crystal Palace,0.7637426900584795,11,2,6
Oleksandr Zinchenko,ua UKR,Manchester City,0.43216374269005847,0,0,0
Kurt Zouma,fr FRA,Chelsea,0.5932748538011696,5,0,3
