player_name,nation,squad,minutes_played,goals,assists,cards
Patrick van Aanholt,nl NED,Chelsea,0.01023391812865497,0,0,0
Emmanuel Adebayor,tg TOG,Manchester City,0.6453216374269006,14,3,1
Yakubu Aiyegbeni,ng NGA,Everton,0.32076023391812863,5,4,1
Ben Alnwick,eng ENG,Tottenham,0.02631578947368421,0,0,0
Keith Andrews,ie IRL,Blackburn,0.6201754385964913,1,0,4
Nicolas Anelka,fr FRA,Chelsea,0.7859649122807018,11,7,0
Victor Anichebe,ng NGA,Everton,0.14035087719298245,1,2,1
Mikel Arteta,es ESP,Everton,0.3017543859649123,6,1,3
Daniel Ayala,es ESP,Liverpool,0.06900584795321638,0,0,0
Chris Baird,nir NIR,Fulham,0.7771929824561403,0,1,4
Gareth Bale,wls WAL,Tottenham,0.5008771929824561,3,5,2
Phil Bardsley,sct SCO,Sunderland,0.4982456140350877,0,0,8
Nick Barmby,eng ENG,Hull City,0.2216374269005848,0,0,4
Gareth Barry,eng ENG,Manchester City,0.875438596491228,2,7,4
Chris Basham,eng ENG,Bolton,0.07017543859649122,0,1,0
Sébastien Bassong,cm CMR,Tottenham,0.6713450292397661,1,0,2
James Beattie,eng ENG,Stoke City,0.2347953216374269,2,1,1
Craig Bellamy,wls WAL,Manchester City,0.6956140350877194,10,8,6
Tal Ben Haim,il ISR,Portsmouth,0.5599415204678363,0,0,4
Yossi Benayoun,il ISR,Liverpool,0.5406432748538011,6,4,1
Nicklas Bendtner,dk DEN,Arsenal,0.36081871345029237,6,5,2
Benjani,zw ZIM,Sunderland,0.03713450292397661,0,0,0
Benjani,zw ZIM,Manchester City,0.03654970760233918,0,1,0
Darren Bent,eng ENG,Sunderland,0.9891812865497076,24,1,5
David Bentley,eng ENG,Tottenham,0.2874269005847953,1,1,1
Dimitar Berbatov,bg BUL,Manchester Utd,0.612280701754386,12,5,1
André Bikey,cm CMR,Burnley,0.6374269005847953,1,0,5
Robbie Blake,eng ENG,Burnley,0.4818713450292398,2,3,1
Luís Boa Morte,pt POR,West Ham,0.018421052631578946,1,0,1
George Boateng,nl NED,Hull City,0.6514619883040935,1,1,7
Kevin-Prince Boateng,gh GHA,Portsmouth,0.5383040935672515,3,2,7
Fabio Borini,it ITA,Chelsea,0.010818713450292398,0,0,0
Papa Bouba Diop,sn SEN,Portsmouth,0.20789473684210527,0,0,1
Lee Bowyer,eng ENG,Birmingham City,0.8798245614035087,5,2,8
Emmerson Boyce,bb BRB,Wigan Athletic,0.5947368421052631,3,1,1
Titus Bramble,eng ENG,Wigan Athletic,0.9093567251461988,2,0,10
Wayne Bridge,eng ENG,Manchester City,0.5526315789473685,0,0,2
Michael Brown,eng ENG,Portsmouth,0.5628654970760234,2,4,6
Michael Brown,eng ENG,Wigan Athletic,0.044152046783625734,0,0,0
Wes Brown,eng ENG,Manchester Utd,0.45935672514619885,0,0,1
Jimmy Bullard,eng ENG,Hull City,0.3073099415204678,4,0,0
Gary Cahill,eng ENG,Bolton,0.7631578947368421,5,1,3
Fraizer Campbell,eng ENG,Sunderland,0.5608187134502924,4,4,3
Stephen Carr,ie IRL,Birmingham City,0.9090643274853801,0,2,10
Michael Carrick,eng ENG,Manchester Utd,0.6195906432748538,2,2,1
Lee Carsley,ie IRL,Birmingham City,0.10146198830409357,0,0,1
Lee Cattermole,eng ENG,Sunderland,0.43567251461988304,0,3,10
Pascal Chimbonda,fr FRA,Blackburn,0.5769005847953217,1,1,3
Gaël Clichy,fr FRA,Arsenal,0.610233918128655,0,1,4
Ashley Cole,eng ENG,Chelsea,0.62953216374269,4,3,4
Carlton Cole,eng ENG,West Ham,0.6687134502923977,10,3,3
Joe Cole,eng ENG,Chelsea,0.3757309941520468,2,5,2
Danny Collins,wls WAL,Stoke City,0.6084795321637427,0,1,0
Danny Collins,wls WAL,Sunderland,0.07894736842105263,0,0,0
James Collins,wls WAL,West Ham,0.07894736842105263,0,0,1
James Collins,wls WAL,Aston Villa,0.6926900584795321,1,0,2
Jack Cork,eng ENG,Burnley,0.2260233918128655,1,3,1
Leon Cort,gy GUY,Burnley,0.3774853801169591,0,1,0
Daniel Cousin,ga GAB,Hull City,0.023099415204678363,0,0,0
Jody Craddock,eng ENG,Wolves,0.868421052631579,5,2,1
Richard Cresswell,eng ENG,Stoke City,0.019005847953216373,0,0,0
Peter Crouch,eng ENG,Tottenham,0.6517543859649123,8,6,1
Carlos Cuéllar,es ESP,Aston Villa,0.9473684210526315,2,1,8
Scott Dann,eng ENG,Birmingham City,0.7894736842105263,0,2,4
Curtis Davies,eng ENG,Aston Villa,0.05263157894736842,1,0,0
Kevin Davies,eng ENG,Bolton,0.9692982456140351,7,7,9
Mark Davies,eng ENG,Bolton,0.16374269005847952,0,0,1
Sean Davis,eng ENG,Bolton,0.06812865497076023,0,0,5
Michael Dawson,eng ENG,Tottenham,0.6833333333333333,2,0,4
Ritchie De Laet,be BEL,Manchester Utd,0.04298245614035088,0,0,0
Jermain Defoe,eng ENG,Tottenham,0.7464912280701754,18,4,4
Fabian Delph,eng ENG,Aston Villa,0.08508771929824561,0,0,3
Clint Dempsey,us USA,Fulham,0.6991228070175438,7,3,1
Edwin van der Sar,nl NED,Manchester Utd,0.5526315789473685,0,0,0
Franco Di Santo,ar ARG,Blackburn,0.3374269005847953,1,1,3
Mohamed Diamé,sn SEN,Wigan Athletic,0.8339181286549707,1,1,5
Stewart Downing,eng ENG,Aston Villa,0.6052631578947368,2,1,0
Kevin Doyle,ie IRL,Wolves,0.8441520467836258,9,1,4
Damien Duff,ie IRL,Fulham,0.741812865497076,6,3,2
David Dunn,eng ENG,Blackburn,0.49970760233918127,9,2,7
Richard Dunne,ie IRL,Aston Villa,0.9154970760233918,3,0,7
Richard Dunne,ie IRL,Manchester City,0.05263157894736842,0,0,0
Kieron Dyer,eng ENG,West Ham,0.10584795321637427,0,1,0
Chris Eagles,eng ENG,Burnley,0.577485380116959,2,3,2
David Edgar,ca CAN,Burnley,0.07046783625730994,0,0,0
Matthew Etherington,eng ENG,Stoke City,0.8444444444444444,5,8,1
Dickson Etuhu,ng NGA,Fulham,0.3906432748538012,0,0,3
Jonny Evans,nir NIR,Manchester Utd,0.46345029239766083,0,0,2
Fábio,br BRA,Manchester Utd,0.04502923976608187,0,0,0
Abdoulaye Faye,sn SEN,Stoke City,0.695906432748538,2,0,7
Marouane Fellaini,be BEL,Everton,0.5149122807017544,2,2,6
Anton Ferdinand,eng ENG,Sunderland,0.5201754385964912,0,1,2
Rio Ferdinand,eng ENG,Manchester Utd,0.3169590643274854,0,0,0
Barry Ferguson,sct SCO,Birmingham City,0.973391812865497,0,0,9
Steve Finnan,ie IRL,Portsmouth,0.5280701754385965,0,0,2
Steven Fletcher,sct SCO,Burnley,0.8327485380116959,8,5,1
Ben Foster,eng ENG,Manchester Utd,0.23684210526315788,0,0,0
Brad Friedel,us USA,Aston Villa,1.0,0,0,0
Danny Gabbidon,wls WAL,West Ham,0.20906432748538012,0,1,0
