player_name,nation,squad,minutes_played,goals,assists,cards
Emmanuel Adebayor,tg TOG,Arsenal,0.5804093567251462,8,3,2
Yakubu Aiyegbeni,ng NGA,Middlesbrough,0.9251461988304094,12,4,3
Jérémie Aliadière,fr FRA,Arsenal,0.12339181286549708,0,0,0
Darren Ambrose,eng ENG,Charlton Ath,0.512280701754386,3,1,1
Nicolas Anelka,fr FRA,Bolton,0.8818713450292398,11,5,0
Victor Anichebe,ng NGA,Everton,0.18011695906432748,3,1,6
Julio Arca,ar ARG,Middlesbrough,0.45,2,1,3
Chris Armstrong,eng ENG,Sheffield Utd,0.6467836257309941,0,0,2
Mikel Arteta,es ESP,Everton,0.9172514619883041,9,9,9
Moses Ashikodi,ag ATG,Watford,0.006725146198830409,0,0,1
Phil Bardsley,sct SCO,Aston Villa,0.33538011695906433,0,1,1
Gareth Barry,eng ENG,Aston Villa,0.9122807017543859,8,4,8
Joey Barton,eng ENG,Manchester City,0.8675438596491228,6,4,11
James Beattie,eng ENG,Everton,0.42660818713450294,2,3,4
Craig Bellamy,wls WAL,Liverpool,0.560233918128655,7,2,2
Tal Ben Haim,il ISR,Bolton,0.7850877192982456,0,0,7
Yossi Benayoun,il ISR,West Ham,0.6637426900584795,3,3,4
Benjani,zw ZIM,Portsmouth,0.5967836257309942,6,3,0
Ian Bennett,eng ENG,Sheffield Utd,0.05263157894736842,0,0,0
Darren Bent,eng ENG,Charlton Ath,0.8377192982456141,13,1,1
Marcus Bent,eng ENG,Charlton Ath,0.43391812865497076,1,2,0
David Bentley,eng ENG,Blackburn,0.9023391812865497,4,8,7
Dimitar Berbatov,bg BUL,Tottenham,0.7941520467836257,12,9,1
André Bikey,cm CMR,Reading,0.24210526315789474,0,0,3
Luís Boa Morte,pt POR,West Ham,0.2260233918128655,1,2,1
Luís Boa Morte,pt POR,Fulham,0.32222222222222224,0,1,2
George Boateng,nl NED,Middlesbrough,0.8824561403508772,1,1,9
Hameur Bouazza,dz ALG,Watford,0.6880116959064327,5,3,3
Papa Bouba Diop,sn SEN,Fulham,0.4994152046783626,0,2,5
Madjid Bougherra,dz ALG,Charlton Ath,0.06374269005847953,0,0,1
Lee Bowyer,eng ENG,West Ham,0.4198830409356725,0,1,5
Emmerson Boyce,bb BRB,Wigan Athletic,0.8830409356725146,0,1,2
Titus Bramble,eng ENG,Newcastle Utd,0.4365497076023392,0,0,7
Wayne Bridge,eng ENG,Chelsea,0.4523391812865497,0,4,1
Michael Brown,eng ENG,Fulham,0.8584795321637427,0,0,10
Wes Brown,eng ENG,Manchester Utd,0.4681286549707602,0,2,3
Jimmy Bullard,eng ENG,Fulham,0.0891812865497076,2,1,1
Nicky Butt,eng ENG,Newcastle Utd,0.6789473684210526,1,2,6
Gary Cahill,eng ENG,Aston Villa,0.5099415204678363,0,0,3
Henri Camara,sn SEN,Wigan Athletic,0.4728070175438597,6,1,3
Stephen Carr,ie IRL,Newcastle Utd,0.6011695906432749,0,0,2
Michael Carrick,eng ENG,Manchester Utd,0.7327485380116959,3,3,2
Andy Carroll,eng ENG,Newcastle Utd,0.026608187134502925,0,0,0
Roy Carroll,nir NIR,West Ham,0.3157894736842105,0,0,1
Lee Carsley,ie IRL,Everton,0.9865497076023392,1,3,3
Scott Carson,eng ENG,Charlton Ath,0.9473684210526315,0,0,1
Lee Cattermole,eng ENG,Middlesbrough,0.5736842105263158,1,2,10
Pascal Chimbonda,fr FRA,Tottenham,0.8514619883040936,1,3,5
Pascal Chimbonda,fr FRA,Wigan Athletic,0.0043859649122807015,0,0,0
Malcolm Christie,eng ENG,Middlesbrough,0.10701754385964912,1,0,1
Gaël Clichy,fr FRA,Arsenal,0.6868421052631579,0,0,2
Andy Cole,eng ENG,Portsmouth,0.19941520467836257,3,1,1
Ashley Cole,eng ENG,Chelsea,0.5403508771929825,0,2,4
Carlton Cole,eng ENG,West Ham,0.15584795321637426,2,1,2
Joe Cole,eng ENG,Chelsea,0.13801169590643275,0,0,3
James Collins,wls WAL,West Ham,0.397953216374269,0,0,4
David Connolly,ie IRL,Wigan Athletic,0.021052631578947368,0,0,0
Peter Crouch,eng ENG,Liverpool,0.4415204678362573,9,6,2
Christian Dailly,sct SCO,West Ham,0.29064327485380115,0,0,1
Calum Davenport,eng ENG,Tottenham,0.20789473684210527,1,0,2
Calum Davenport,eng ENG,West Ham,0.15467836257309941,0,1,1
Andrew Davies,eng ENG,Middlesbrough,0.5564327485380117,0,0,3
Kevin Davies,eng ENG,Bolton,0.7397660818713451,8,5,11
Claude Davis,jm JAM,Sheffield Utd,0.43742690058479533,0,0,4
Sean Davis,eng ENG,Portsmouth,0.7280701754385965,0,5,5
Steven Davis,nir NIR,Aston Villa,0.48216374269005846,0,1,1
Michael Dawson,eng ENG,Tottenham,0.960233918128655,1,1,6
