player_name,nation,squad,minutes_played,goals,assists,cards
Emmanuel Adebayor,tg TOG,Arsenal,0.5485380116959064,10,4,6
Yakubu Aiyegbeni,ng NGA,Everton,0.32719298245614037,4,1,2
Jérémie Aliadière,fr FRA,Middlesbrough,0.6608187134502924,2,2,1
Keith Andrews,ie IRL,Blackburn,0.6970760233918128,4,0,6
Nicolas Anelka,fr FRA,Chelsea,0.8517543859649123,19,2,0
Victor Anichebe,ng NGA,Everton,0.17017543859649123,1,1,0
Julio Arca,ar ARG,Middlesbrough,0.3391812865497076,0,0,5
Mikel Arteta,es ESP,Everton,0.6576023391812865,6,6,3
Dean Ashton,eng ENG,West Ham,0.07251461988304093,2,0,0
Chris Baird,nir NIR,Fulham,0.0780701754385965,0,0,0
Gareth Bale,wls WAL,Tottenham,0.29064327485380115,0,0,3
Phil Bardsley,sct SCO,Sunderland,0.7190058479532164,0,0,11
Nick Barmby,eng ENG,Hull City,0.32076023391812863,1,1,2
Gareth Barry,eng ENG,Aston Villa,0.9891812865497076,5,6,8
Joey Barton,eng ENG,Newcastle Utd,0.13157894736842105,1,1,3
Chris Basham,eng ENG,Bolton,0.13771929824561405,1,0,0
Sébastien Bassong,cm CMR,Newcastle Utd,0.6976608187134503,0,0,5
James Beattie,eng ENG,Stoke City,0.3997076023391813,7,3,1
Craig Bellamy,wls WAL,West Ham,0.3599415204678363,5,0,5
Craig Bellamy,wls WAL,Manchester City,0.1845029239766082,2,0,1
Tal Ben Haim,il ISR,Sunderland,0.12748538011695906,0,0,0
Tal Ben Haim,il ISR,Manchester City,0.2236842105263158,0,0,2
Yossi Benayoun,il ISR,Liverpool,0.5517543859649123,8,5,0
Nicklas Bendtner,dk DEN,Arsenal,0.5157894736842106,9,2,1
Benjani,zw ZIM,Manchester City,0.1608187134502924,1,1,0
Joe Bennett,eng ENG,Middlesbrough,0.013157894736842105,0,0,0
Darren Bent,eng ENG,Tottenham,0.6356725146198831,12,2,1
David Bentley,eng ENG,Tottenham,0.5339181286549708,1,2,4
Dimitar Berbatov,bg BUL,Tottenham,0.00760233918128655,0,0,0
Dimitar Berbatov,bg BUL,Manchester Utd,0.7421052631578947,9,9,2
Luís Boa Morte,pt POR,West Ham,0.3593567251461988,0,3,7
George Boateng,nl NED,Hull City,0.49122807017543857,0,1,6
Kevin-Prince Boateng,gh GHA,Tottenham,0.0043859649122807015,0,0,0
Papa Bouba Diop,sn SEN,Portsmouth,0.3883040935672515,0,0,5
Lee Bowyer,eng ENG,West Ham,0.10146198830409357,0,0,1
Emmerson Boyce,bb BRB,Wigan Athletic,0.6783625730994152,1,0,5
Titus Bramble,eng ENG,Wigan Athletic,0.9160818713450293,1,0,8
Wayne Bridge,eng ENG,Manchester City,0.3973684210526316,0,0,0
Wayne Bridge,eng ENG,Chelsea,0.09093567251461988,0,0,0
Michael Brown,eng ENG,Wigan Athletic,0.44678362573099417,0,1,7
Wes Brown,eng ENG,Manchester Utd,0.1742690058479532,1,0,3
Jimmy Bullard,eng ENG,Hull City,0.011111111111111112,0,0,0
Jimmy Bullard,eng ENG,Fulham,0.4523391812865497,2,3,1
Nicky Butt,eng ENG,Newcastle Utd,0.8409356725146199,0,1,9
Gary Cahill,eng ENG,Bolton,0.868421052631579,3,4,1
Henri Camara,sn SEN,Stoke City,0.02894736842105263,0,0,0
Henri Camara,sn SEN,Wigan Athletic,0.13742690058479531,2,0,0
Fraizer Campbell,eng ENG,Tottenham,0.0827485380116959,1,0,1
Fraizer Campbell,eng ENG,Manchester Utd,0.023099415204678363,0,0,1
Michael Carrick,eng ENG,Manchester Utd,0.5967836257309942,4,5,3
Andy Carroll,eng ENG,Newcastle Utd,0.15584795321637426,3,0,2
Scott Carson,eng ENG,West Brom,0.9210526315789473,0,0,3
Lee Cattermole,eng ENG,Wigan Athletic,0.8216374269005848,1,2,14
Pascal Chimbonda,fr FRA,Tottenham,0.038304093567251465,0,1,0
Pascal Chimbonda,fr FRA,Sunderland,0.34210526315789475,0,0,2
Michael Chopra,eng ENG,Sunderland,0.056140350877192984,2,0,1
Gaël Clichy,fr FRA,Arsenal,0.7760233918128655,1,0,7
Ashley Cole,eng ENG,Chelsea,0.8596491228070176,1,0,5
Carlton Cole,eng ENG,West Ham,0.6532163742690058,10,3,6
Joe Cole,eng ENG,Chelsea,0.2807017543859649,2,4,2
Danny Collins,wls WAL,Sunderland,0.9125730994152047,1,2,3
James Collins,wls WAL,West Ham,0.4137426900584795,0,0,3
Leon Cort,gy GUY,Stoke City,0.24707602339181287,0,0,0
Daniel Cousin,ga GAB,Hull City,0.4619883040935672,4,1,1
Richard Cresswell,eng ENG,Stoke City,0.4178362573099415,0,0,6
Peter Crouch,eng ENG,Portsmouth,0.9818713450292398,10,5,3
Carlos Cuéllar,es ESP,Aston Villa,0.6236842105263158,0,0,2
