player_name,nation,squad,minutes_played,goals,assists,cards
Rob Holding,eng ENG,Arsenal,0.16988304093567252,0,0,1
Will Hughes,eng ENG,Watford,0.6584795321637427,1,1,9
Jordon Ibe,eng ENG,Bournemouth,0.014619883040935672,0,0,0
Kelechi Iheanacho,ng NGA,Leicester City,0.2807017543859649,5,3,1
Danny Ings,eng ENG,Southampton,0.8198830409356725,22,2,3
Daniel James,wls WAL,Manchester Utd,0.6687134502923977,3,6,4
Daryl Janmaat,nl NED,Watford,0.17748538011695905,0,1,1
Gabriel Jesus,br BRA,Manchester City,0.5935672514619883,14,7,3
Phil Jones,eng ENG,Manchester Utd,0.039473684210526314,0,0,0
Jorginho,it ITA,Chelsea,0.6956140350877194,4,2,10
Diogo Jota,pt POR,Wolves,0.6678362573099416,7,1,4
James Justin,eng ENG,Leicester City,0.295906432748538,0,1,1
N'Golo Kanté,fr FRA,Chelsea,0.5064327485380117,3,0,4
Martin Kelly,eng ENG,Crystal Palace,0.4529239766081871,0,1,0
Ezri Konsa,eng ENG,Aston Villa,0.5961988304093567,1,2,3
Cheikhou Kouyaté,sn SEN,Crystal Palace,0.7391812865497076,1,1,4
Adam Lallana,eng ENG,Liverpool,0.11169590643274854,1,1,1
Aymeric Laporte,es ESP,Manchester City,0.32076023391812863,1,0,1
Jamaal Lascelles,eng ENG,Newcastle Utd,0.6070175438596491,1,0,5
Aaron Lennon,eng ENG,Burnley,0.14502923976608187,0,0,4
Bernd Leno,de GER,Arsenal,0.7745614035087719,0,0,2
Jamal Lewis,nir NIR,Norwich City,0.6736842105263158,1,0,4
Jesse Lingard,eng ENG,Manchester Utd,0.2733918128654971,1,0,3
Shane Long,ie IRL,Southampton,0.40789473684210525,2,2,0
Dejan Lovren,hr CRO,Liverpool,0.22719298245614036,0,1,1
Matthew Lowton,eng ENG,Burnley,0.4473684210526316,0,1,2
David Luiz,br BRA,Arsenal,0.821345029239766,2,1,7
Douglas Luiz,br BRA,Aston Villa,0.7637426900584795,3,2,8
James Maddison,eng ENG,Leicester City,0.7672514619883041,6,3,4
Harry Maguire,eng ENG,Manchester Utd,1.0,1,1,6
Riyad Mahrez,dz ALG,Manchester City,0.5684210526315789,11,9,0
Sadio Mané,sn SEN,Liverpool,0.8032163742690058,18,7,3
Adrian Mariappa,jm JAM,Watford,0.44239766081871346,0,0,7
Emiliano Martínez,ar ARG,Arsenal,0.22543859649122808,0,0,2
Juan Mata,es ESP,Manchester Utd,0.2216374269005848,0,2,1
Nemanja Matić,rs SRB,Manchester Utd,0.46228070175438596,0,2,3
Neal Maupay,fr FRA,Brighton,0.8087719298245614,10,3,3
James McArthur,sct SCO,Crystal Palace,0.9035087719298246,0,3,6
Oliver McBurnie,sct SCO,Sheffield Utd,0.6178362573099415,6,0,4
Alex McCarthy,eng ENG,Southampton,0.7368421052631579,0,0,0
James McCarthy,ie IRL,Crystal Palace,0.49122807017543857,0,0,9
Chris Mepham,wls WAL,Bournemouth,0.26666666666666666,1,0,1
James Milner,eng ENG,Liverpool,0.2739766081871345,2,2,4
Tyrone Mings,eng ENG,Aston Villa,0.8485380116959065,2,2,7
Henrikh Mkhitaryan,am ARM,Arsenal,0.03274853801169591,0,0,1
Simon Moore,eng ENG,Sheffield Utd,0.05263157894736842,0,0,0
Aaron Mooy,au AUS,Brighton,0.6096491228070176,2,2,4
Lys Mousset,fr FRA,Sheffield Utd,0.36257309941520466,6,4,1
Glenn Murray,eng ENG,Brighton,0.23304093567251463,1,1,0
Ben Osborn,eng ENG,Sheffield Utd,0.1736842105263158,0,0,0
Alex Oxlade-Chamberlain,eng ENG,Liverpool,0.4342105263157895,4,1,1
Andreas Pereira,br BRA,Manchester Utd,0.43391812865497076,1,3,3
Ayoze Pérez,es ESP,Leicester City,0.5859649122807018,8,4,0
Erik Pieters,nl NED,Burnley,0.5491228070175439,0,4,2
Nick Pope,eng ENG,Burnley,1.0,0,0,1
Aaron Ramsdale,eng ENG,Bournemouth,0.9736842105263158,0,1,0
Darren Randolph,ie IRL,West Ham,0.05263157894736842,0,0,0
Nathan Redmond,eng ENG,Southampton,0.8076023391812865,4,4,2
Richarlison,br BRA,Everton,0.8976608187134503,13,3,8
Patrick Roberts,eng ENG,Norwich City,0.00760233918128655,0,0,0
Andrew Robertson,sct SCO,Liverpool,0.9096491228070176,2,12,2
Jack Robinson,eng ENG,Sheffield Utd,0.14736842105263157,0,0,0
Jack Rodwell,eng ENG,Sheffield Utd,0.004678362573099415,0,0,0
Danny Rose,eng ENG,Tottenham,0.2611111111111111,0,0,5
Danny Rose,eng ENG,Newcastle Utd,0.2523391812865497,0,0,2
Mamadou Sakho,fr FRA,Crystal Palace,0.2722222222222222,0,0,2
Jeffrey Schlupp,gh GHA,Crystal Palace,0.30292397660818715,3,1,2
Morgan Schneiderlin,fr FRA,Everton,0.29269005847953217,0,0,7
Ryan Sessegnon,eng ENG,Tottenham,0.1,0,0,0
Xherdan Shaqiri,ch SUI,Liverpool,0.054093567251461985,1,0,0
Luke Shaw,eng ENG,Manchester Utd,0.5067251461988304,0,0,7
Jonjo Shelvey,eng ENG,Newcastle Utd,0.6195906432748538,6,2,3
Moussa Sissoko,fr FRA,Tottenham,0.7169590643274854,2,1,8
Robert Snodgrass,sct SCO,West Ham,0.4412280701754386,5,5,4
Dominic Solanke,eng ENG,Bournemouth,0.4827485380116959,3,1,1
Jack Stacey,eng ENG,Bournemouth,0.4529239766081871,0,2,2
Jed Steer,eng ENG,Aston Villa,0.0020467836257309943,0,0,0
Dale Stephens,eng ENG,Brighton,0.7397660818713451,0,1,8
Raheem Sterling,eng ENG,Manchester City,0.7751461988304094,20,1,5
John Stones,eng ENG,Manchester City,0.3280701754385965,0,0,0
Andrew Surman,eng ENG,Bournemouth,0.06871345029239766,0,0,1
Matt Targett,eng ENG,Aston Villa,0.6698830409356725,1,2,4
James Tomkins,eng ENG,Crystal Palace,0.4625730994152047,1,1,5
Andros Townsend,eng ENG,Crystal Palace,0.3783625730994152,1,1,0
Adama Traoré,es ESP,Wolves,0.7616959064327485,4,9,1
Leandro Trossard,be BEL,Brighton,0.5880116959064328,5,3,0
Virgil van Dijk,nl NED,Liverpool,1.0,5,1,1
Jannik Vestergaard,dk DEN,Southampton,0.437719298245614,1,0,3
Theo Walcott,eng ENG,Everton,0.3763157894736842,2,3,1
Kyle Walker,eng ENG,Manchester City,0.6994152046783626,1,4,5
Aaron Wan-Bissaka,eng ENG,Manchester Utd,0.8976608187134503,0,4,8
Victor Wanyama,ke KEN,Tottenham,0.007309941520467836,0,0,1
Danny Welbeck,eng ENG,Watford,0.24035087719298245,2,0,0
Ashley Westwood,eng ENG,Burnley,0.9210526315789473,2,6,9
Connor Wickham,eng ENG,Crystal Palace,0.028070175438596492,1,1,0
Georginio Wijnaldum,nl NED,Liverpool,0.8581871345029239,4,0,0
Neco Williams,wls WAL,Liverpool,0.06725146198830409,0,0,1
Joe Willock,eng ENG,Arsenal,0.2505847953216374,1,1,2
Jack Wilshere,eng ENG,West Ham,0.06286549707602339,0,0,0
Callum Wilson,eng ENG,Bournemouth,0.8502923976608188,8,1,10
Harry Wilson,wls WAL,Bournemouth,0.4812865497076023,7,0,2
Chris Wood,nz NZL,Burnley,0.7125730994152046,14,1,1
Ashley Young,eng ENG,Manchester Utd,0.27923976608187134,0,0,5
Wilfried Zaha,ci CIV,Crystal Palace,0.9590643274853801,4,3,5
Oleksandr Zinchenko,ua UKR,Manchester City,0.3730994152046784,0,0,3
Kurt Zouma,fr FRA,Chelsea,0.6853801169590643,0,0,6
