player_name,nation,squad,minutes_played,goals,assists,cards
Charlie Adam,sct SCO,Stoke City,0.5137426900584795,3,2,10
Emmanuel Adebayor,tg TOG,Tottenham,0.4672514619883041,5,1,4
Nathan Aké,nl NED,Chelsea,0.026900584795321637,0,0,0
Joe Allen,wls WAL,Liverpool,0.5614035087719298,0,0,2
Victor Anichebe,ng NGA,Everton,0.5005847953216375,6,4,2
Mikel Arteta,es ESP,Arsenal,0.8719298245614036,6,3,6
Demba Ba,sn SEN,Newcastle Utd,0.4865497076023392,13,0,0
Demba Ba,sn SEN,Chelsea,0.25380116959064325,2,0,0
Chris Baird,nir NIR,Fulham,0.38596491228070173,2,0,5
Gareth Bale,wls WAL,Tottenham,0.854093567251462,21,4,6
Barry Bannan,sct SCO,Aston Villa,0.47543859649122805,0,1,3
Phil Bardsley,sct SCO,Sunderland,0.28771929824561404,1,0,5
Ross Barkley,eng ENG,Everton,0.06111111111111111,0,0,2
Gareth Barry,eng ENG,Manchester City,0.7011695906432749,1,2,6
Sébastien Bassong,cm CMR,Norwich City,0.8652046783625731,3,2,3
Jean Beausejour,cl CHI,Wigan Athletic,0.8122807017543859,1,7,4
Luciano Becchio,ar ARG,Norwich City,0.04941520467836257,0,1,0
Tal Ben Haim,il ISR,QPR,0.05760233918128655,0,0,0
Yossi Benayoun,il ISR,West Ham,0.09210526315789473,0,1,1
Yossi Benayoun,il ISR,Chelsea,0.017251461988304094,0,0,0
Elliott Bennett,eng ENG,Norwich City,0.2742690058479532,1,3,3
Joe Bennett,eng ENG,Aston Villa,0.5429824561403509,0,2,4
Darren Bent,eng ENG,Aston Villa,0.23830409356725146,3,0,1
Christian Benteke,be BEL,Aston Villa,0.8239766081871345,19,4,10
Dimitar Berbatov,bg BUL,Fulham,0.8309941520467836,15,3,1
Gaël Bigirimana,bi BDI,Newcastle Utd,0.12076023391812865,1,0,1
Nick Blackman,bb BRB,Reading,0.1152046783625731,0,1,2
Fabio Borini,it ITA,Liverpool,0.15,1,0,1
Emmerson Boyce,bb BRB,Wigan Athletic,0.9175438596491228,4,0,5
Titus Bramble,eng ENG,Sunderland,0.34619883040935673,0,0,3
Mark Bunn,eng ENG,Norwich City,0.541812865497076,0,0,3
Gary Cahill,eng ENG,Chelsea,0.6488304093567251,2,2,1
Fraizer Campbell,eng ENG,Sunderland,0.07660818713450293,1,0,0
Michael Carrick,eng ENG,Manchester Utd,0.8900584795321638,1,4,3
Andy Carroll,eng ENG,West Ham,0.5652046783625732,7,4,5
Andy Carroll,eng ENG,Liverpool,0.005847953216374269,0,0,1
Tom Carroll,eng ENG,Tottenham,0.02368421052631579,0,1,0
Lee Cattermole,eng ENG,Sunderland,0.1932748538011696,0,0,2
Steven Caulker,sl SLE,Tottenham,0.4605263157894737,2,1,0
Marouane Chamakh,ma MAR,West Ham,0.044152046783625734,0,0,0
Richard Chaplow,eng ENG,Southampton,0.01608187134502924,0,0,0
Tom Cleverley,eng ENG,Manchester Utd,0.42251461988304095,2,2,1
Gaël Clichy,fr FRA,Manchester City,0.6824561403508772,0,2,3
Nathaniel Clyne,eng ENG,Southampton,0.882748538011696,1,3,2
Sebastián Coates,uy URU,Liverpool,0.06900584795321638,0,0,0
Ashley Cole,eng ENG,Chelsea,0.8157894736842105,1,2,3
Carlton Cole,eng ENG,West Ham,0.4002923976608187,2,1,3
Joe Cole,eng ENG,West Ham,0.18128654970760233,2,0,2
Joe Cole,eng ENG,Liverpool,0.050292397660818715,1,0,0
James Collins,wls WAL,West Ham,0.7286549707602339,0,1,9
Jack Cork,eng ENG,Southampton,0.7093567251461989,0,0,1
Peter Crouch,eng ENG,Stoke City,0.678654970760234,7,4,2
Carlos Cuéllar,es ESP,Sunderland,0.6596491228070176,1,2,5
Ben Davies,wls WAL,Swansea City,0.8923976608187134,1,2,5
Kelvin Davis,eng ENG,Southampton,0.25,0,0,0
Steven Davis,nir NIR,Southampton,0.6043859649122807,2,1,1
Craig Dawson,eng ENG,West Brom,0.02631578947368421,0,0,0
Michael Dawson,eng ENG,Tottenham,0.5880116959064328,1,0,4
Mathieu Debuchy,fr FRA,Newcastle Utd,0.3412280701754386,0,0,4
Jermain Defoe,eng ENG,Tottenham,0.7043859649122807,11,3,4
Fabian Delph,eng ENG,Aston Villa,0.4982456140350877,0,0,7
Mousa Dembélé,be BEL,Tottenham,0.6415204678362573,1,3,4
