player_name,nation,squad,minutes_played,goals,assists,cards
Jermain Defoe,eng ENG,Tottenham,0.3804093567251462,11,1,2
Fabian Delph,eng ENG,Aston Villa,0.247953216374269,0,0,3
Mousa Dembélé,be BEL,Fulham,0.8584795321637427,2,2,6
Clint Dempsey,us USA,Fulham,0.9713450292397661,17,6,2
Franco Di Santo,ar ARG,Wigan Athletic,0.591812865497076,7,1,4
Mohamed Diamé,sn SEN,Wigan Athletic,0.4678362573099415,3,0,4
Stephen Dobbie,sct SCO,Swansea City,0.07660818713450293,0,0,0
Matt Doherty,ie IRL,Wolves,0.013157894736842105,0,0,0
Graham Dorrans,sct SCO,West Brom,0.4456140350877193,3,2,4
Stewart Downing,eng ENG,Liverpool,0.7230994152046784,0,0,1
Kevin Doyle,ie IRL,Wolves,0.6868421052631579,4,7,4
Damien Duff,ie IRL,Fulham,0.6181286549707602,2,3,2
David Dunn,eng ENG,Blackburn,0.4672514619883041,2,1,5
Richard Dunne,ie IRL,Aston Villa,0.7365497076023392,1,0,7
Kieron Dyer,eng ENG,QPR,0.0017543859649122807,0,0,0
Chris Eagles,eng ENG,Bolton,0.6692982456140351,4,6,1
Ahmed Elmohamady,eg EGY,Sunderland,0.22953216374269006,1,1,0
José Enrique,es ESP,Liverpool,0.8757309941520468,0,2,2
Matthew Etherington,eng ENG,Stoke City,0.689766081871345,3,7,1
Dickson Etuhu,ng NGA,Fulham,0.26608187134502925,0,0,4
Jonny Evans,nir NIR,Manchester Utd,0.7087719298245614,1,3,7
Fábio,br BRA,Manchester Utd,0.07251461988304093,0,0,1
Marouane Fellaini,be BEL,Everton,0.8353801169590643,3,4,6
Anton Ferdinand,eng ENG,Sunderland,0.07894736842105263,0,0,0
Anton Ferdinand,eng ENG,QPR,0.8038011695906433,0,2,2
Rio Ferdinand,eng ENG,Manchester Utd,0.7491228070175439,0,0,4
Steven Fletcher,sct SCO,Wolves,0.6859649122807018,12,2,2
Ben Foster,eng ENG,West Brom,0.9736842105263158,0,0,0
Brad Friedel,us USA,Tottenham,1.0,0,0,0
Zeki Fryers,eng ENG,Manchester Utd,0.02017543859649123,0,0,0
Danny Gabbidon,wls WAL,QPR,0.4166666666666667,0,0,1
Craig Gardner,eng ENG,Sunderland,0.6192982456140351,3,0,7
Kieran Gibbs,eng ENG,Arsenal,0.3652046783625731,1,0,1
Darron Gibson,ie IRL,Manchester Utd,0.02631578947368421,0,1,0
Darron Gibson,ie IRL,Everton,0.27046783625730997,1,1,0
Shay Given,ie IRL,Aston Villa,0.8266081871345029,0,0,1
Danny Graham,eng ENG,Swansea City,0.8301169590643275,12,2,0
Danny Guthrie,eng ENG,Newcastle Utd,0.3301169590643275,1,0,3
Ali Al-Habsi,om OMA,Wigan Athletic,1.0,0,0,1
Fitz Hall,eng ENG,QPR,0.2695906432748538,0,0,3
Adam Hammill,eng ENG,Wolves,0.102046783625731,0,1,2
Joe Hart,eng ENG,Manchester City,1.0,0,0,0
Jordan Henderson,eng ENG,Liverpool,0.7771929824561403,2,1,3
Wayne Hennessey,wls WAL,Wolves,0.8947368421052632,0,0,1
Emile Heskey,eng ENG,Aston Villa,0.4257309941520468,1,0,3
Danny Higginbotham,gi GIB,Stoke City,0.03304093567251462,0,0,0
Junior Hoilett,ca CAN,Blackburn,0.8619883040935673,7,5,5
Tom Huddlestone,eng ENG,Tottenham,0.018128654970760234,0,0,0
Aaron Hughes,nir NIR,Fulham,0.45321637426900585,0,0,0
Stephen Hunt,ie IRL,Wolves,0.4058479532163743,3,1,5
Robert Huth,de GER,Stoke City,0.8286549707602339,3,0,6
Alan Hutton,sct SCO,Aston Villa,0.758187134502924,0,2,7
Stephen Ireland,ie IRL,Aston Villa,0.4649122807017544,1,3,2
Jermaine Jenas,eng ENG,Aston Villa,0.031578947368421054,0,0,0
Carl Jenkinson,eng ENG,Arsenal,0.145906432748538,0,1,2
Cameron Jerome,eng ENG,Stoke City,0.247953216374269,4,1,0
Adam Johnson,eng ENG,Manchester City,0.33538011695906433,6,2,1
Glen Johnson,eng ENG,Liverpool,0.5707602339181287,1,0,2
Roger Johnson,eng ENG,Wolves,0.6891812865497076,0,1,6
Brad Jones,au AUS,Liverpool,0.019005847953216373,0,0,1
Kenwyne Jones,tt TRI,Stoke City,0.28654970760233917,1,0,0
Phil Jones,eng ENG,Manchester Utd,0.6213450292397661,1,2,6
Younès Kaboul,fr FRA,Tottenham,0.847953216374269,1,0,5
Robbie Keane,ie IRL,Aston Villa,0.13421052631578947,3,0,0
Will Keane,ie IRL,Manchester Utd,0.0017543859649122807,0,0,0
Martin Kelly,eng ENG,Liverpool,0.28128654970760236,0,0,1
Stephen Kelly,ie IRL,Fulham,0.5915204678362573,0,0,0
Michael Kightly,eng ENG,Wolves,0.3476608187134503,3,1,3
Matthew Kilgallon,eng ENG,Sunderland,0.2309941520467836,0,0,0
Zat Knight,eng ENG,Bolton,0.57953216374269,0,0,1
Frank Lampard,eng ENG,Chelsea,0.6573099415204678,11,5,5
Aaron Lennon,eng ENG,Tottenham,0.45935672514619885,3,5,1
Joleon Lescott,eng ENG,Manchester City,0.7853801169590643,2,1,1
Leroy Lita,eng ENG,Swansea City,0.13625730994152047,2,1,1
Jake Livermore,eng ENG,Tottenham,0.2497076023391813,0,1,1
Shane Long,ie IRL,West Brom,0.6388888888888888,8,1,2
David Luiz,br BRA,Chelsea,0.4824561403508772,2,1,5
Romelu Lukaku,be BEL,Chelsea,0.04824561403508772,0,1,0
Juan Mata,es ESP,Chelsea,0.7353801169590644,6,13,2
James McArthur,sct SCO,Wigan Athletic,0.5178362573099415,3,1,4
James McCarthy,ie IRL,Wigan Athletic,0.8409356725146199,0,1,7
James McClean,ie IRL,Sunderland,0.5394736842105263,5,2,2
James McFadden,sct SCO,Everton,0.04941520467836257,0,0,0
Callum McManaman,eng ENG,Wigan Athletic,0.0061403508771929825,0,0,1
Tyrone Mears,jm JAM,Bolton,0.02631578947368421,0,0,0
Simon Mignolet,be BEL,Sunderland,0.7517543859649123,0,0,0
James Milner,eng ENG,Manchester City,0.4637426900584795,3,5,3
Luke Moore,eng ENG,Swansea City,0.15555555555555556,2,0,1
Victor Moses,ng NGA,Wigan Athletic,0.9391812865497076,6,1,4
Fabrice Muamba,eng ENG,Bolton,0.38596491228070173,1,1,2
Danny Murphy,eng ENG,Fulham,0.7973684210526316,3,5,7
David N'Gog,fr FRA,Bolton,0.593859649122807,3,4,2
Charles N'Zogbia,fr FRA,Aston Villa,0.6058479532163743,2,4,4
Samir Nasri,fr FRA,Arsenal,0.02631578947368421,0,0,0
Samir Nasri,fr FRA,Manchester City,0.6312865497076023,5,9,2
Kyle Naughton,eng ENG,Norwich City,0.7906432748538011,0,1,7
Steven Nzonzi,fr FRA,Blackburn,0.8222222222222222,2,5,7
Jamie O'Hara,eng ENG,Wolves,0.4842105263157895,2,1,6
John O'Shea,ie IRL,Sunderland,0.7119883040935673,0,0,5
Gabriel Obertan,fr FRA,Newcastle Utd,0.45380116959064326,1,3,0
Peter Odemwingie,ng NGA,West Brom,0.6681286549707602,10,2,2
Martin Olsson,se SWE,Blackburn,0.637719298245614,0,2,5
Nedum Onuoha,eng ENG,QPR,0.42105263157894735,0,1,2
Nedum Onuoha,eng ENG,Manchester City,0.0029239766081871343,0,0,0
Bradley Orr,eng ENG,QPR,0.09736842105263158,0,0,0
Bradley Orr,eng ENG,Blackburn,0.2795321637426901,0,2,2
Alex Oxlade-Chamberlain,eng ENG,Arsenal,0.16432748538011696,2,1,0
Wilson Palacios,hn HON,Stoke City,0.23596491228070177,0,0,3
Scott Parker,eng ENG,Tottenham,0.7210526315789474,0,1,10
Jermaine Pennant,eng ENG,Stoke City,0.49736842105263157,0,6,2
James Perch,eng ENG,Newcastle Utd,0.39210526315789473,0,0,3
Robin van Persie,nl NED,Arsenal,0.9739766081871345,30,9,8
Steven Pienaar,za RSA,Tottenham,0.004970760233918129,0,0,0
Steven Pienaar,za RSA,Everton,0.36140350877192984,4,6,6
Anthony Pilkington,ie IRL,Norwich City,0.5771929824561404,8,1,1
Jason Puncheon,eng ENG,QPR,0.005263157894736842,0,0,0
Aaron Ramsey,wls WAL,Arsenal,0.7201754385964912,2,4,3
Nigel Reo-Coker,eng ENG,Bolton,0.9526315789473684,3,0,7
Kieran Richardson,eng ENG,Sunderland,0.6666666666666666,2,2,5
Sam Ricketts,wls WAL,Bolton,0.5263157894736842,1,1,3
Liam Ridgewell,eng ENG,West Brom,0.34210526315789475,1,1,2
Jason Roberts,gd GRN,Blackburn,0.13654970760233917,0,1,2
Paul Robinson,eng ENG,Bolton,0.4160818713450292,0,1,4
Paul Robinson,eng ENG,Blackburn,0.8947368421052632,0,0,0
Jack Rodwell,eng ENG,Everton,0.27046783625730997,2,1,3
Wayne Rooney,eng ENG,Manchester Utd,0.827485380116959,27,4,1
Danny Rose,eng ENG,Tottenham,0.09385964912280702,0,0,2
Wayne Routledge,eng ENG,Swansea City,0.42660818713450294,1,4,2
Louis Saha,fr FRA,Tottenham,0.11695906432748537,3,1,0
Louis Saha,fr FRA,Everton,0.3736842105263158,1,0,0
Sandro,br BRA,Tottenham,0.4125730994152047,0,0,6
Mark Schwarzer,au AUS,Fulham,0.7894736842105263,0,0,1
Stéphane Sessègnon,bj BEN,Sunderland,0.9140350877192982,7,9,4
Jonjo Shelvey,eng ENG,Liverpool,0.2134502923976608,1,0,2
Nicky Shorey,eng ENG,West Brom,0.5906432748538012,0,1,1
Steve Sidwell,eng ENG,Fulham,0.3169590643274854,1,1,4
Danny Simpson,eng ENG,Newcastle Utd,0.9114035087719298,0,0,7
Scott Sinclair,eng ENG,Swansea City,0.9122807017543859,8,4,1
Jordan Slew,eng ENG,Blackburn,0.0005847953216374269,0,0,0
Chris Smalling,eng ENG,Manchester Utd,0.3792397660818713,1,0,1
Alan Smith,eng ENG,Newcastle Utd,0.0020467836257309943,0,0,1
Tommy Smith,eng ENG,QPR,0.16140350877192983,2,0,0
Marvin Sordell,eng ENG,Bolton,0.012573099415204679,0,0,0
Raheem Sterling,eng ENG,Liverpool,0.008771929824561403,0,0,0
Daniel Sturridge,eng ENG,Chelsea,0.658187134502924,11,3,3
Andrew Surman,eng ENG,Norwich City,0.5596491228070175,4,0,1
Ryan Taylor,eng ENG,Newcastle Utd,0.6219298245614036,2,3,5
Fernando Torres,es ESP,Chelsea,0.5593567251461988,6,4,5
Kolo Touré,ci CIV,Manchester City,0.24941520467836256,0,0,0
Armand Traoré,sn SEN,Arsenal,0.02631578947368421,0,0,0
Armand Traoré,sn SEN,QPR,0.47192982456140353,0,3,3
Michael Turner,eng ENG,Sunderland,0.6187134502923977,0,0,3
Antonio Valencia,ec ECU,Manchester Utd,0.6210526315789474,4,13,3
James Vaughan,eng ENG,Norwich City,0.044152046783625734,0,0,1
Michel Vorm,nl NED,Swansea City,0.9736842105263158,0,0,2
Theo Walcott,eng ENG,Arsenal,0.7973684210526316,8,8,1
Kyle Walker,eng ENG,Tottenham,0.9435672514619883,2,1,4
Jonathan Walters,ie IRL,Stoke City,0.9739766081871345,7,5,3
Stephen Ward,ie IRL,Wolves,1.0,3,1,2
Stephen Warnock,eng ENG,Aston Villa,0.8926900584795322,2,2,6
Ben Watson,eng ENG,Wigan Athletic,0.36929824561403507,3,1,1
Danny Welbeck,eng ENG,Manchester Utd,0.5883040935672514,9,4,3
David Wheater,eng ENG,Bolton,0.5877192982456141,2,2,3
Dean Whitehead,eng ENG,Stoke City,0.6932748538011696,0,2,5
Connor Wickham,eng ENG,Sunderland,0.15555555555555556,1,0,0
Mike Williamson,eng ENG,Newcastle Utd,0.5543859649122806,0,1,4
Marc Wilson,ie IRL,Stoke City,0.8485380116959065,0,1,8
Jonathan Woodgate,eng ENG,Stoke City,0.3716374269005848,0,0,3
Shaun Wright-Phillips,eng ENG,QPR,0.6464912280701754,0,3,3
Ashley Young,eng ENG,Manchester Utd,0.45760233918128657,6,7,3
Luke Young,eng ENG,Aston Villa,0.04239766081871345,0,0,0
Luke Young,eng ENG,QPR,0.5935672514619883,2,1,5
Bobby Zamora,eng ENG,QPR,0.3456140350877193,2,0,2
Bobby Zamora,eng ENG,Fulham,0.3453216374269006,5,5,2
