player_name,nation,squad,minutes_played,goals,assists,cards
John Aloisi,au AUS,Coventry City,0.23362573099415204,3,2,0
Darren Anderton,eng ENG,Tottenham,0.5634502923976609,2,3,7
Tore André Flo,no NOR,Chelsea,0.20672514619883042,3,3,1
Julio Arca,ar ARG,Sunderland,0.6271929824561403,2,4,5
Alun Armstrong,eng ENG,Ipswich Town,0.43450292397660817,8,2,0
Chris Armstrong,eng ENG,Tottenham,0.10614035087719298,2,0,0
Peter Atherton,eng ENG,Bradford City,0.6464912280701754,0,2,1
Nick Barmby,eng ENG,Liverpool,0.5362573099415204,2,3,3
Gareth Barry,eng ENG,Aston Villa,0.7312865497076023,0,0,3
Warren Barton,eng ENG,Newcastle Utd,0.6716374269005848,0,0,6
David Batty,eng ENG,Leeds United,0.3423976608187134,0,0,3
James Beattie,eng ENG,Southampton,0.7637426900584795,11,4,5
Craig Bellamy,wls WAL,Coventry City,0.8064327485380117,6,1,7
Henning Berg,no NOR,Manchester Utd,0.013157894736842105,0,0,0
Robbie Blake,eng ENG,Bradford City,0.3701754385964912,4,0,0
George Boateng,nl NED,Aston Villa,0.747953216374269,1,0,9
Lars Bohinen,no NOR,Derby County,0.02368421052631579,0,0,0
Adam Bolder,eng ENG,Derby County,0.0017543859649122807,0,0,0
Andy Booth,eng ENG,Tottenham,0.09210526315789473,0,0,0
Steve Bould,eng ENG,Sunderland,0.012865497076023392,0,0,0
Lee Bowyer,eng ENG,Leeds United,0.9771929824561404,9,5,9
Titus Bramble,eng ENG,Ipswich Town,0.6239766081871345,1,0,6
Gary Breen,ie IRL,Coventry City,0.7675438596491229,1,2,8
Wayne Bridge,eng ENG,Southampton,1.0,0,2,1
Michael Bridges,eng ENG,Leeds United,0.15760233918128655,0,3,0
Wes Brown,eng ENG,Manchester Utd,0.6619883040935672,0,0,5
Deon Burton,jm JAM,Derby County,0.6988304093567251,5,2,5
Nicky Butt,eng ENG,Manchester Utd,0.5953216374269006,3,2,8
Titi Camara,gn GUI,West Ham,0.11491228070175438,0,0,1
Kevin Campbell,eng ENG,Everton,0.7175438596491228,9,2,1
Stephen Carr,ie IRL,Tottenham,0.7032163742690059,3,2,4
Michael Carrick,eng ENG,West Ham,0.8631578947368421,1,3,2
Lee Carsley,ie IRL,Coventry City,0.526608187134503,2,1,6
Laurent Charvet,fr FRA,Newcastle Utd,0.15350877192982457,0,0,0
Laurent Charvet,fr FRA,Manchester City,0.42251461988304095,0,1,1
Malcolm Christie,eng ENG,Derby County,0.7251461988304093,8,1,5
Jamie Clapham,eng ENG,Ipswich Town,0.7514619883040936,2,3,2
Matt Clarke,eng ENG,Bradford City,0.4473684210526316,0,0,3
Stephen Clemence,eng ENG,Tottenham,0.7169590643274854,1,7,4
Andy Cole,eng ENG,Manchester Utd,0.38421052631578945,9,3,2
Ashley Cole,eng ENG,Arsenal,0.38011695906432746,3,1,3
Joe Cole,eng ENG,West Ham,0.6447368421052632,5,2,5
Stan Collymore,eng ENG,Bradford City,0.1347953216374269,2,0,0
Stan Collymore,eng ENG,Leicester City,0.07076023391812865,1,0,0
Colin Cooper,eng ENG,Middlesbrough,0.6429824561403509,2,0,8
Carl Cort,gy GUY,Newcastle Utd,0.32105263157894737,6,2,1
Jody Craddock,eng ENG,Sunderland,0.8692982456140351,0,1,3
Richard Cresswell,eng ENG,Leicester City,0.09502923976608187,0,0,1
Mark Crossley,wls WAL,Middlesbrough,0.08771929824561403,0,0,1
Christian Dailly,sct SCO,West Ham,0.29385964912280704,0,0,4
Calum Davenport,eng ENG,Coventry City,0.013157894736842105,0,0,0
Callum Davidson,sct SCO,Leicester City,0.606140350877193,1,1,2
Kevin Davies,eng ENG,Southampton,0.5292397660818714,1,3,9
Brian Deane,eng ENG,Middlesbrough,0.42105263157894735,2,1,2
Jermain Defoe,eng ENG,West Ham,0.006432748538011696,0,0,0
Mark Delaney,wls WAL,Aston Villa,0.391812865497076,0,0,1
Paolo Di Canio,it ITA,West Ham,0.8146198830409357,10,7,6
Paul Dickov,sct SCO,Manchester City,0.4195906432748538,4,2,7
